usage_id,customer_id,feature_name,session_date,session_duration_seconds,usage_count,device,session_id
USG-007961,CUST-0064,api_access,2024-01-15,1056,74,,SES-451876
USG-000453,CUST-0353,integrations,11/16/2025 00:00,1123,189,MOBILE,SES-705476
USG-000895,CUST-0175,custom_reports,2024-04-08T00:00:00,1971,118,MOBILE,SES-790499
USG-000553,CUST-0367,webhooks,"Jan 26, 2024",2961,135,Desktop,SES-406555
USG-002261,CUST-0076,custom_reports,2024-01-31,885,185,desktop,SES-376846
USG-001757,CUST-0137,sandbox,2025-05-23T00:00:00,2120,90,API,SES-178720
USG-005066,CUST-0167,custom_reports,25-Apr-2025,5511,155,api,SES-118459
USG-000615,CUST-0408,white_label,04-03-2024,5853,153,MOBILE,SES-747100
USG-004703,CUST-0206,team_management,05-19-2025,5845,3,api,SES-926092
USG-008649,CUST-0202,custom_reports,2024-09-08T00:00:00,4705,32,Desktop,SES-205999
USG-003430,CUST-0256,team_management,"Dec 02, 2025",6237,68,,SES-585581
USG-004623,CUST-0088,sandbox,30/07/2025,897,153,desktop,SES-779136
USG-005747,CUST-0001,alerts,"Aug 13, 2024",1498,69,MOBILE,SES-740648
USG-004435,CUST-0457,integrations,"Jun 12, 2024",-120,171,MOBILE,SES-335174
USG-001386,CUST-0442,custom_reports,01-09-2024,830,116,,SES-209746
USG-004962,CUST-0279,bulk_exprot,17-Jul-2024,4070,48,mobile,SES-423588
USG-009357,CUST-0048,white_label,12/07/2024,207,167,desktop,SES-645602
USG-000396,CUST-0185,automations,"Feb 07, 2025",3258,137,API,SES-966665
USG-001701,CUST-0373,white_label,2024/08/29,6057,46,,SES-235904
USG-007752,CUST-0363,alerts,01/07/2024 00:00,3628,15,mobile,SES-513676
USG-005790,CUST-0006,integrations,01/10/2025,4377,104,api,SES-572011
USG-006681,CUST-0087,audit_log,2025-10-16T00:00:00,6250,106,desktop,SES-575456
USG-009217,CUST-0022,analytics,2024-03-26T00:00:00,2657,66,MOBILE,SES-648791
USG-006295,CUST-0205,custom_reports,09/14/2024 00:00,-120,60,Desktop,SES-727258
USG-003553,CUST-0204,advanced_search,11/16/2024 00:00,4833,66,Desktop,SES-695873
USG-007875,CUST-0412,sandbox,"Jan 27, 2025",608,38,desktop,SES-836316
USG-007203,CUST-0146,white_label,"Jan 06, 2024",4746,2,MOBILE,SES-335098
USG-008876,CUST-0331,data_pipeline,2025-04-02,2462,130,MOBILE,SES-958565
USG-002285,CUST-0215,automations,12/05/2024 00:00,1432,57,MOBILE,SES-819151
USG-009640,CUST-0348,alerts,03-Aug-2024,706,30,Web,SES-614680
USG-000467,CUST-0272,bulk_export,20/02/2024,5762,64,Desktop,SES-624672
USG-007144,CUST-0472,bulk_export,2025-05-13T00:00:00,1953,4,Desktop,SES-835931
USG-003130,CUST-0040,alerts,02/04/2024 00:00,35,111,desktop,SES-798468
USG-002648,CUST-0012,alerts,07/02/2024,3893,60,API,SES-218402
USG-006783,,audit_log,08-Jan-2024,675,173,web,SES-653671
USG-007411,CUST-0219,white_label,"Aug 30, 2025",4402,183,api,SES-540603
USG-005741,CUST-0177,white_label,2024-03-13T00:00:00,-1,9,MOBILE,SES-280440
USG-008351,CUST-0067,team_management,15-Sep-2025,2771,164,Desktop,SES-391927
USG-009961,CUST-0431,data_pipeline,2025-09-14T00:00:00,5877,39,,SES-747872
USG-007361,CUST-0178,alerts,2024/07/17,2745,185,,SES-873421
USG-000820,CUST-0264,audit_log,25-Mar-2024,6028,127,desktop,SES-361826
USG-001235,CUST-0153,advanced_search,10/11/2024 00:00,3018,54,MOBILE,SES-717893
USG-002753,CUST-0309,sso,16-May-2024,2362,7,,SES-937994
USG-007917,CUST-0469,alerts,"Nov 22, 2025",6732,55,desktop,SES-554318
USG-008275,CUST-0128,white_label,07-23-2024,7,165,Web,SES-290010
USG-000999,CUST-0484,bulk_export,2025-08-30,927,163,desktop,SES-920493
USG-006805,CUST-0206,automations,2024/09/25,6736,19,mobile,SES-902821
USG-004618,CUST-0429,custom_reports,27-Dec-2024,4422,136,API,SES-731851
USG-006179,CUST-0215,bulk_export,29/03/2024,365,75,desktop,SES-388842
USG-008803,CUST-0266,team_management,2025-04-05T00:00:00,0,120,Desktop,SES-913749
USG-006780,CUST-0405,data_pipeline,04-05-2025,3382,189,MOBILE,SES-685405
USG-000566,CUST-0499,custom_reports,10-19-2025,3071,109,,SES-298421
USG-005367,CUST-0098,sso,"Jul 31, 2025",1750,44,MOBILE,SES-659589
USG-008521,CUST-0186,advanced_search,2024-09-19T00:00:00,2307,154,Desktop,SES-945313
USG-009271,CUST-0279,sandbox,2024/02/09,1381,136,MOBILE,SES-800608
USG-000309,,automations,2024/06/10,7187,25,API,SES-519607
USG-006761,CUST-0453,bulk_export,11/25/2024 00:00,6384,98,Web,SES-711699
USG-006457,CUST-0201,custom_reports,2025-10-08T00:00:00,2483,85,web,SES-356794
USG-008860,CUST-0183,advanced_search,2025-01-15,4358,35,MOBILE,SES-629146
USG-008946,CUST-0011,api_access,2024/06/09,5307,60,MOBILE,SES-229395
USG-005516,CUST-0406,sandbox,"Oct 23, 2025",2517,183,api,SES-261101
USG-001456,CUST-0246,data_pipeline,2025-05-04,5824,114,API,SES-100370
USG-009106,CUST-0499,advanced_search,"Apr 13, 2024",6200,36,,SES-859057
USG-004613,CUST-0033,white_label,2024-01-31,5757,182,Desktop,SES-241111
USG-006716,CUST-0019,bulk_export,"Oct 29, 2024",449,173,API,SES-585033
USG-004842,CUST-0336,api_access,2024-01-02,1237,193,api,SES-290427
USG-006243,CUST-0147,audit_log,02/27/2025 00:00,4665,182,Web,SES-659408
USG-007716,CUST-0330,anaytics,"Sep 12, 2025",1642,174,Web,SES-958884
USG-006182,CUST-0242,audit_log,24-Sep-2024,308,175,mobile,SES-612354
USG-007116,CUST-0110,dashboard,05/09/2025 00:00,1513,17,MOBILE,SES-934834
USG-003004,CUST-0488,alerts,06/22/2024 00:00,6081,60,mobile,SES-311143
USG-008069,CUST-0478,audit_log,21-Dec-2024,1577,74,desktop,SES-643185
USG-007033,CUST-0281,advanced_search,10-May-2024,833,87926,,SES-518000
USG-002146,CUST-0424,team_management,03-Sep-2025,2514,179,,SES-640589
USG-007128,CUST-0293,integrations,08/06/2024 00:00,2208,76,api,SES-527585
USG-000011,CUST-0121,sso,"Nov 15, 2024",4587,79,,SES-755357
USG-009948,CUST-0281,api_access,2025-05-15T00:00:00,343,194,,SES-573809
USG-001364,CUST-0410,custom_reports,20/02/2024,625,8,mobile,SES-716408
USG-002948,CUST-0271,anaytics,2024-12-13T00:00:00,5178,191,Desktop,SES-804559
USG-000169,CUST-0500,bulk_export,2024/12/22,6236,194,,SES-464063
USG-005504,CUST-0010,integrations,2025-12-18,4871,45,mobile,SES-997128
USG-007358,CUST-0477,data_pipeline,08-27-2024,4905,141,mobile,SES-907528
USG-000349,CUST-0440,custom_reports,2025-02-08T00:00:00,6075,98,,SES-824076
USG-002981,CUST-0480,dashboard,"Sep 07, 2024",719,132,API,SES-721275
USG-005676,CUST-0468,bulk_export,01/10/2024,4970,98,Desktop,SES-107519
USG-006980,CUST-0371,webhooks,2025/02/26,4301,80,Desktop,SES-929743
USG-006895,CUST-0113,audit_log,06-17-2025,1976,116,Web,SES-775866
USG-003848,CUST-0435,analytics,12-15-2025,5220,118,desktop,SES-216851
USG-000114,CUST-0334,integrations,16/12/2024,896,171,web,SES-343170
USG-007809,CUST-0045,api_access,02-May-2024,4262,50,Desktop,SES-240548
USG-007326,CUST-0313,team_management,07-10-2024,3933,31,desktop,SES-980974
USG-009707,CUST-0269,api_access,2024-02-02,1347,139,mobile,SES-572213
USG-000630,CUST-0102,automations,03/09/2024 00:00,6492,190,api,SES-989903
USG-002037,CUST-0204,automations,03-Aug-2025,2197,10,mobile,SES-625451
USG-003123,CUST-0246,advanced_search,16-Mar-2025,3708,94,desktop,SES-701136
USG-007093,CUST-0425,data_pipeline,07-Aug-2025,2333,28,API,SES-522428
USG-006918,CUST-0018,bulk_export,2025-09-28,356,99,web,SES-314173
USG-009608,CUST-0169,automations,11-Nov-2025,2367,94,Web,SES-188505
USG-005754,CUST-0393,api_acess,2024/03/02,595,141,,SES-802045
USG-005817,CUST-0190,data_pipeline,08-31-2025,6910,160,mobile,SES-549133
USG-006886,CUST-0387,advanced_search,"Sep 04, 2025",4343,42,API,SES-420145
USG-006912,CUST-0373,data_pipeline,2025/05/27,4429,40,api,SES-476731
USG-002761,CUST-0351,integrations,27/03/2025,5906,152,mobile,SES-413705
USG-006301,CUST-0392,bulk_export,08-09-2025,5904,184,api,SES-777707
USG-005950,CUST-0177,data_pipeline,11-Aug-2025,4162,168,web,SES-774023
USG-009644,CUST-0201,white_label,12-16-2025,613,18,api,SES-850352
USG-008561,CUST-0159,sandbox,2024-02-07T00:00:00,5802,147,Web,SES-639982
USG-001964,CUST-0018,custm_reports,"Jul 11, 2025",2621,125,desktop,SES-282231
USG-006804,CUST-0187,api_access,02/22/2025 00:00,4628,32,,SES-787754
USG-004492,CUST-0283,alerts,04/01/2024,1032,45,MOBILE,SES-385392
USG-006782,CUST-0090,advanced_search,12/14/2024 00:00,2744,112,mobile,SES-184827
USG-000556,CUST-0359,white_label,2025-01-31,3862,118,desktop,SES-658075
USG-007219,CUST-0225,api_acess,04/08/2024,427,103,mobile,SES-579639
USG-009525,CUST-0105,sandbox,02/14/2025 00:00,3669,162,API,SES-952330
USG-006023,CUST-0359,dashboard,2024/08/09,242,155,api,SES-258306
USG-002477,CUST-0231,sso,"Feb 24, 2024",4015,94,,SES-914530
USG-004606,CUST-0069,integrations,2024-02-14T00:00:00,7154,38,Web,SES-232856
USG-005266,CUST-0355,webhooks,28/08/2025,1396,25,MOBILE,SES-678147
USG-002699,CUST-0313,dashboard,12/12/2025,5575,192,mobile,SES-961288
USG-009822,,team_managment,2025-06-06T00:00:00,1605,35,desktop,SES-910574
USG-000356,CUST-0314,audit_log,02-07-2024,3577,91,mobile,SES-611837
USG-006553,CUST-0346,data_pipeline,25-Aug-2024,1774,187,web,SES-286065
USG-001886,CUST-0163,integrations,19/09/2024,3530,57,mobile,SES-291342
USG-001806,CUST-0424,audit_log,2025-01-30,6408,24,MOBILE,SES-503621
USG-008766,CUST-0417,api_access,01/09/2025,3013,53,Web,SES-731572
USG-002430,CUST-0464,audit_log,09-Nov-2024,6720,4,Web,SES-112328
USG-003902,,custom_reports,2025-03-05T00:00:00,4027,72,,SES-833031
USG-003346,CUST-0333,advanced_search,07-Jan-2025,5945,69,api,SES-392913
USG-009256,CUST-0161,analytics,23/09/2024,2437,66,Web,SES-979133
USG-008418,CUST-0142,sso,"Oct 14, 2025",6154,200,api,SES-920235
USG-004983,CUST-0196,webhooks,07/07/2025 00:00,6301,98,MOBILE,SES-930973
USG-008932,CUST-0454,sandbox,2025-05-02T00:00:00,3497,22,mobile,SES-510003
USG-005801,CUST-0056,advanced_search,25-Jul-2024,264,70,,SES-242458
USG-002534,CUST-0019,webhooks,2024-02-11,2401,181,MOBILE,SES-422151
USG-002949,CUST-0188,bulk_export,08/21/2025 00:00,3513,26,api,SES-122708
USG-007121,CUST-0427,custom_reports,2024/11/07,6714,28,Web,SES-939296
USG-001697,CUST-0075,audit_log,2024/08/18,729,53,Web,SES-482084
USG-005813,CUST-0386,white_label,11/19/2025 00:00,4524,120,mobile,SES-422531
USG-007478,CUST-0029,bulk_export,"Jun 11, 2024",5147,7,desktop,SES-366484
USG-004482,CUST-0428,alerts,07-01-2025,2784,30,mobile,SES-304342
USG-005034,CUST-0425,audit_log,08/09/2024,4533,188,,SES-131729
USG-009757,CUST-0482,data_pipeline,2024-03-19T00:00:00,749,156,MOBILE,SES-747348
USG-004931,CUST-0263,webhooks,02-19-2024,713,116,Desktop,SES-651405
USG-004836,CUST-0010,audit_log,30/11/2024,5254,117,Desktop,SES-998955
USG-007356,CUST-0382,advanceed_search,08-07-2025,6128,63,api,SES-769488
USG-006882,CUST-0361,api_access,25/02/2024,2499,34,MOBILE,SES-739154
USG-007923,CUST-0213,white_label,"May 07, 2024",3215,184,mobile,SES-366666
USG-003586,,dashboard,12/12/2024,6720,36,API,SES-359244
USG-005005,CUST-0399,data_pipeline,2025-04-03,5021,99,mobile,SES-891566
USG-003545,CUST-0022,api_access,15/12/2024,3585,56,Desktop,SES-496215
USG-000042,CUST-0237,white_label,2024-02-18,1496,48,,SES-665614
USG-006816,CUST-0111,alerts,2024-02-25T00:00:00,5187,164,API,SES-785144
USG-009153,CUST-0388,automations,15/03/2024,0,169,API,SES-332546
USG-006450,CUST-0328,dashboard,11-26-2024,6220,25,Desktop,SES-196229
USG-006191,CUST-0152,api_access,03/12/2024 00:00,1819,158,API,SES-207318
USG-000616,CUST-0453,automations,01/23/2025 00:00,4346,188,api,SES-572941
USG-002913,CUST-0499,white_label,2025/11/10,5369,194,Desktop,SES-615328
USG-009325,CUST-0418,webhooks,09-Feb-2025,84,111,,SES-685096
USG-007600,CUST-0095,automations,2024/04/16,5783,98,api,SES-533656
USG-001020,CUST-0213,white_label,09-Jul-2025,2192,149,API,SES-859398
USG-008408,CUST-0248,sso,2024/07/31,4172,195,API,SES-137299
USG-005352,CUST-0473,white_label,10/08/2024,5010,128,mobile,SES-417576
USG-007477,CUST-0326,analytics,03/12/2025,2381,195,mobile,SES-737051
USG-003662,CUST-0322,sandbox,04-Oct-2025,4298,42,MOBILE,SES-317399
USG-001120,CUST-0014,webhooks,2025/09/10,4484,36,Desktop,SES-930171
USG-002939,CUST-0405,integrations,2024/06/02,5635,136,api,SES-400390
USG-009690,CUST-0379,dashboard,03/06/2025,790,40,MOBILE,SES-660076
USG-002302,CUST-0087,custom_reports,2025/08/25,4072,1,Web,SES-934205
USG-005654,CUST-0290,dashboard,03/01/2024 00:00,2698,61,mobile,SES-575248
USG-009755,CUST-0288,automations,19/10/2024,2854,31,api,SES-184249
USG-007683,CUST-0254,dashboard,04-Feb-2024,1629,165,web,SES-476607
USG-007293,CUST-0489,webhooks,22/05/2025,1948,21,api,SES-256472
USG-009006,CUST-0179,sso,13-Sep-2024,5147,155,web,SES-921690
USG-005661,CUST-0191,sandbox,07/03/2024,1896,64187,,SES-471025
USG-004832,CUST-0290,automations,09-Sep-2024,5474,108,web,SES-418322
USG-008425,CUST-0105,automations,2024/02/29,6180,138,Desktop,SES-627491
USG-007421,CUST-0036,data_pipeline,"Feb 21, 2024",6620,157,Desktop,SES-190679
USG-001734,CUST-0284,alerts,"Oct 11, 2025",5228,97,,SES-760539
USG-007364,CUST-0235,integrations,"Feb 10, 2024",499,69,api,SES-626274
USG-009100,CUST-0351,sso,08/08/2024 00:00,6302,142,,SES-577397
USG-003389,CUST-0263,analytics,03/28/2025 00:00,-120,27,api,SES-144100
USG-000265,CUST-0301,team_management,2024-12-20,3961,1,Desktop,SES-656453
USG-005285,CUST-0288,sandbox,04/08/2024 00:00,1258,193,Desktop,SES-764153
USG-003071,CUST-0055,sso,2024-12-08,4558,45,Web,SES-602353
USG-000336,CUST-0283,white_label,"Aug 13, 2024",1449,76518,Desktop,SES-260738
USG-001676,CUST-0384,advanced_search,06/04/2024 00:00,1576,127,api,SES-858904
USG-003535,CUST-0172,automations,2024-07-28T00:00:00,-1,1,API,SES-692022
USG-005056,CUST-0446,sso,06-23-2025,5959,141,mobile,SES-369793
USG-000029,CUST-0314,automations,26/01/2025,767,189,Desktop,SES-347701
USG-009893,CUST-0460,audit_log,07-31-2024,6055,119,Desktop,SES-663870
USG-004463,CUST-0458,webhooks,07-24-2025,3082,141,,SES-119023
USG-005448,CUST-0085,webhooks,27/03/2025,1715,14,MOBILE,SES-699545
USG-001136,CUST-0254,custom_reports,25-Sep-2024,5614,40,Desktop,SES-315878
USG-004693,CUST-0422,bulk_export,17-Nov-2024,1104,115,Web,SES-100214
USG-007081,CUST-0232,integrations,30/01/2025,970,59,API,SES-510825
USG-005430,CUST-0144,dashboard,18/06/2024,4323,178,API,SES-795089
USG-003131,CUST-0257,sso,12-Sep-2025,-60,36,mobile,SES-731631
USG-006894,CUST-0382,analytics,2025-10-31T00:00:00,4222,91,MOBILE,SES-739858
USG-008650,CUST-0109,team_management,12/20/2025 00:00,3618,139,web,SES-673492
USG-004611,CUST-0282,sso,2024/01/14,3021,36,MOBILE,SES-854638
USG-004963,CUST-0349,sso,27-Aug-2025,528,4,web,SES-197856
USG-003643,CUST-0458,white_label,16/03/2025,3388,41,Desktop,SES-732490
USG-008777,CUST-0389,api_access,02/10/2024,656,142,web,SES-332960
USG-007846,CUST-0006,api_access,24-Aug-2024,5287,36,api,SES-181558
USG-007806,CUST-0016,integrations,04-01-2024,5061,48,desktop,SES-142427
USG-009324,CUST-0369,analytics,12/11/2024,1418,16,API,SES-524366
USG-007265,CUST-0155,bulk_export,02/21/2024 00:00,2757,95,MOBILE,SES-741007
USG-005731,CUST-0206,automations,03-19-2025,5017,155,desktop,SES-482846
USG-007211,CUST-0166,sso,2025-08-16,5585,125,api,SES-819071
USG-003230,CUST-0280,white_label,02-Jul-2024,5452,97670,mobile,SES-292690
USG-001813,CUST-0177,white_label,10-14-2024,225,144,MOBILE,SES-431381
USG-004027,CUST-0046,white_label,14/02/2025,1018,168,api,SES-156403
USG-006777,CUST-0443,bulk_export,2024-06-09,3294,82,mobile,SES-848793
USG-005317,CUST-0103,integrations,09/29/2024 00:00,4564,77,api,SES-263688
USG-003985,CUST-0294,team_management,08/09/2024 00:00,1032,32,mobile,SES-487995
USG-000601,CUST-0104,analytics,11-May-2024,3200,64,Desktop,SES-373799
USG-008294,CUST-0447,advanced_search,01-13-2025,2074,79,Web,SES-663288
USG-000160,CUST-0138,automations,22/07/2025,2899,49,mobile,SES-734940
USG-003883,CUST-0423,automations,2024/02/27,4388,147,mobile,SES-413956
USG-008740,CUST-0472,data_pipeline,07-08-2025,738,163,desktop,SES-823335
USG-001853,CUST-0371,team_management,06-Oct-2024,2567,104,desktop,SES-930337
USG-003245,CUST-0270,analytics,05/10/2025,2898,111,web,SES-998837
USG-002429,CUST-0277,alerts,04/14/2024 00:00,258,196,,SES-563853
USG-002405,CUST-0291,sso,12-24-2025,3744,66884,Web,SES-271460
USG-006797,CUST-0326,white_label,23/08/2025,3408,81,Web,SES-856034
USG-005828,CUST-0478,automations,2025-05-08,6772,87,Web,SES-666279
USG-002404,CUST-0414,bulk_exprot,05-04-2024,5067,103,mobile,SES-356292
USG-009421,CUST-0494,automations,2025/01/21,3576,168,desktop,SES-902175
USG-008434,CUST-0256,white_label,13-Jun-2024,2163,66,API,SES-820919
USG-006011,CUST-0195,integrations,19/08/2024,2226,75,Desktop,SES-756853
USG-004187,CUST-0271,white_label,05-15-2025,5610,10,Desktop,SES-759252
USG-000133,CUST-0410,analytics,"May 23, 2024",7136,108,api,SES-133809
USG-000617,CUST-0325,white_label,2024-08-07,891,113,Desktop,SES-253621
USG-004426,CUST-0140,bulk_export,"Dec 20, 2025",1695,164,mobile,SES-433997
USG-003194,,analytics,07-05-2024,5079,44,,SES-729538
USG-006486,CUST-0389,data_pipeline,"Apr 16, 2024",4133,126,api,SES-113547
USG-009042,CUST-0197,automations,2024/10/21,3263,111,mobile,SES-449142
USG-004123,CUST-0061,team_management,11/17/2025 00:00,1994,186,,SES-423047
USG-001036,CUST-0201,white_label,16-Sep-2025,3893,10,mobile,SES-150560
USG-009448,CUST-0007,bulk_exprot,2024/06/24,2112,72,api,SES-254003
USG-005772,CUST-0211,sandbox,2024/01/21,206,128,desktop,SES-126673
USG-008354,CUST-0195,alerts,"Jan 30, 2025",5954,151,desktop,SES-406908
USG-009931,CUST-0287,dashboard,08/22/2025 00:00,5925,76,api,SES-238398
USG-009982,CUST-0089,dashboard,"Oct 25, 2025",5470,168,api,SES-871144
USG-007649,CUST-0461,custom_reports,18/07/2024,4578,177,desktop,SES-376528
USG-003542,CUST-0081,alerts,10-22-2024,6298,77,mobile,SES-343971
USG-004828,CUST-0094,data_pipeline,2024-02-04,3713,133,API,SES-582733
USG-000205,CUST-0099,sso,"Feb 23, 2024",5427,190,mobile,SES-481632
USG-001914,CUST-0043,white_label,09-05-2025,6000,200,web,SES-819133
USG-003858,CUST-0053,api_access,08-09-2025,-120,185,web,SES-493195
USG-002511,CUST-0166,sandbox,2024-03-29T00:00:00,3896,143,desktop,SES-138503
USG-003767,CUST-0358,custom_reports,26-Sep-2024,1476,136,,SES-221372
USG-009038,CUST-0449,analytics,11/09/2025,5406,63,api,SES-170284
USG-002306,CUST-0436,sso,12-06-2025,397,178,mobile,SES-731272
USG-000558,CUST-0137,data_pipeline,01-11-2024,3859,54983,API,SES-665237
USG-003690,CUST-0281,advanced_search,"Feb 28, 2024",339,94,Web,SES-551188
USG-005495,CUST-0210,team_management,22/07/2025,4129,33,Web,SES-306024
USG-000515,CUST-0274,sandbox,"Dec 16, 2025",3001,158,,SES-328977
USG-005258,CUST-0065,automations,09/06/2024,5520,121,MOBILE,SES-665022
USG-005264,CUST-0248,dashboard,2025/08/03,406,9,MOBILE,SES-450536
USG-004457,CUST-0283,audit_log,29/10/2025,6862,98,API,SES-779318
USG-008611,CUST-0459,team_management,2025/04/16,2752,131,web,SES-234896
USG-006088,CUST-0331,audit_log,18-Feb-2025,0,98,api,SES-727295
USG-008830,CUST-0244,white_label,05/28/2025 00:00,3067,1,MOBILE,SES-547633
USG-002257,CUST-0299,api_access,27-Dec-2024,6938,50,,SES-453665
USG-005487,CUST-0290,advanced_search,"May 14, 2024",2984,154,web,SES-798019
USG-001229,CUST-0110,bulk_export,09/26/2025 00:00,5755,100,Desktop,SES-974938
USG-004101,CUST-0484,automations,2025-09-22T00:00:00,6009,17,web,SES-223017
USG-002969,CUST-0435,automations,2025-09-12T00:00:00,3498,30,,SES-107528
USG-004330,CUST-0359,white_label,2025-06-03T00:00:00,1190,129,MOBILE,SES-102663
USG-009025,CUST-0047,data_pipeline,"Nov 15, 2025",3155,9,API,SES-665862
USG-006392,CUST-0006,api_access,2025/03/18,5100,165,Web,SES-824810
USG-006884,CUST-0422,white_label,"Mar 03, 2024",3364,87,mobile,SES-230155
USG-007322,CUST-0469,advanced_search,09-28-2024,5979,150,desktop,SES-707410
USG-006610,CUST-0104,alerts,19-Mar-2024,3305,5,desktop,SES-271689
USG-001492,CUST-0177,team_management,2025-03-08,2967,200,MOBILE,SES-596747
USG-008943,CUST-0182,automations,2024/01/29,715,144,desktop,SES-523117
USG-001234,CUST-0040,sandbox,2025-10-25T00:00:00,4152,68,web,SES-754909
USG-003832,CUST-0120,white_label,08-03-2024,5721,52,Desktop,SES-291984
USG-000032,CUST-0190,analytics,2024-01-25,614,162,Web,SES-628499
USG-004639,CUST-0104,api_access,2025-04-21,2325,4,desktop,SES-370077
USG-009969,CUST-0022,automations,"Jun 01, 2025",278,3,web,SES-421124
USG-009663,CUST-0130,sso,2024-04-11T00:00:00,6919,172,api,SES-783032
USG-006985,CUST-0170,webhooks,2024-02-06T00:00:00,4888,97,,SES-430678
USG-003334,CUST-0478,audit_logg,29/08/2024,1849,129,Desktop,SES-320768
USG-003754,CUST-0231,webhooks,"Nov 14, 2024",6437,171,mobile,SES-843180
USG-006501,CUST-0393,integrations,05-20-2024,6888,19,web,SES-201530
USG-006324,CUST-0414,audit_logg,2025/06/07,4250,5,mobile,SES-528880
USG-001901,CUST-0154,analytics,2024-11-09,755,185,API,SES-687292
USG-004574,CUST-0017,data_pipeline,25-Sep-2025,1039,46,mobile,SES-107243
USG-005309,CUST-0119,analytics,23/12/2024,4087,66,Desktop,SES-375416
