invoice_id,customer_id,subscription_id,issue_date,due_date,subtotal,tax,total,paid_amount,payment_status,paid_date,payment_method,currency
INV-02012,CUST-0391,SUB-00409,11-26-2024,11-Dec-2024,$181.55,$9.08,$190.63,$190.63,paid,03-11-2025,bank_transfer,USD
INV-00482,CUST-0024,SUB-00257,14/12/2024,12/29/2024 00:00,$1164.54,$58.23,$1222.77,$1222.77,paid,2024/12/29,wire,GBP
INV-01660,CUST-0349,SUB-00569,12-17-2025,2026-01-16T00:00:00,$1149.75,$336.74,$1379.70,$1379.70,paid,2026/01/26,,USD
INV-02363,CUST-0392,SUB-00290,2023-12-31,01-15-2024,$601.62,$120.32,$721.94,$721.94,paid,2024-01-16T00:00:00,Credit Card,USD
INV-00842,CUST-0352,SUB-00689,"Oct 04, 2023",2023-11-03T00:00:00,USD 1087.13,USD 0.00,USD 1087.13,USD 1087.13,paid,2023-11-08T00:00:00,Credit Card,GBP
INV-00930,CUST-0382,SUB-00252,2023/06/25,2023-07-25,$656.15,$131.23,$787.38,$787.38,paid,07-30-2023,credit_card,GBP
INV-01794,CUST-0039,SUB-00746,10/04/2024,"May 25, 2024",$ 1113.17,$ 89.05,$ 1202.22,$ 1202.22,paid,2024/07/09,wire,AED
INV-01191,CUST-0184,SUB-09628,19-Nov-2025,2026-01-03,USD 514.19,USD 51.42,USD 565.61,USD 565.61,paid,2026-03-04,credit_card,EUR
INV-00483,CUST-0259,SUB-00174,2023-12-05,20/12/2023,USD 693.28,USD 34.66,USD 727.94,USD 727.94,paid,2024/02/03,bank_transfer,USD
INV-02167,CUST-0020,SUB-09448,"Jan 15, 2024","Feb 14, 2024",$177.35,$0.00,$177.35,$177.35,paid,2024/02/13,paypal,USD
INV-01664,CUST-0338,SUB-00710,"Jul 07, 2025",06/08/2025,AED 35.04,AED 1.75,AED 36.79,AED 36.79,paid,2025-08-04T00:00:00,wire,GBP
INV-00728,CUST-0034,SUB-00215,09/16/2022 00:00,2022-10-31,AED 937.75,AED 121.91,AED 1059.66,AED 1059.66,paid,2022/12/30,Credit Card,USD
INV-02247,CUST-0297,SUB-00727,06/14/2025 00:00,2025/07/14,$812.22,$64.98,$877.20,$877.20,paid,2025/07/17,credit_card,AED
INV-00762,CUST-0286,SUB-00694,17/04/2025,05/02/2025 00:00,$944.04,$169.93,$1113.97,$1113.97,paid,"May 01, 2025",paypal,USD
INV-02119,CUST-0375,SUB-00131,04/17/2024 00:00,17/05/2024,$221.90,$22.19,$244.09,$244.09,paid,16-May-2024,Credit Card,USD
INV-02179,CUST-0267,SUB-00625,12/19/2023 00:00,2024/01/18,1177.13,153.03,1330.16,1330.16,paid,"Feb 17, 2024",PAYPAL,USD
INV-01469,CUST-0137,SUB-00258,2025/05/30,2025/07/29,$1094.32,$0.00,$1094.32,$1094.32,paid,27-Oct-2025,wire,USD
INV-00910,CUST-0077,SUB-00054,06-Jan-2024,"Feb 05, 2024",$1056.23,$190.12,$1246.35,$1246.35,paid,2024/02/06,wire,EUR
INV-02855,CUST-0015,SUB-00337,05-Mar-2024,05-04-2024,732.93,0.00,732.93,732.93,paid,05-04-2024,Credit Card,AED
INV-01419,CUST-0440,SUB-00223,2025-05-16,2025-06-30,702.43,126.44,828.87,828.87,paid,07/20/2025 00:00,bank_transfer,EUR
INV-00888,CUST-0076,SUB-00439,09/11/2025,12-09-2025,AED 978.84,AED 127.25,AED 1106.09,AED 1106.09,paid,"Dec 07, 2025",wire,EUR
INV-00299,CUST-0333,SUB-00320,09/15/2023 00:00,2023-10-15T00:00:00,USD 677.39,USD 33.87,USD 711.26,USD 711.26,paid,04/11/2023,bank_transfer,AED
INV-02707,CUST-0083,SUB-00701,2024-08-07T00:00:00,"Sep 06, 2024",AED 544.61,AED 43.57,AED 588.18,AED 588.18,paid,"Sep 06, 2024",,USD
INV-02838,CUST-0070,SUB-00062,"Apr 13, 2025",2025/06/12,EUR 734.26,EUR 0.00,EUR 734.26,EUR 734.26,paid,2025/07/02,,USD
INV-01975,CUST-0247,SUB-00257,03-May-2024,06/02/2024 00:00,AED 445.05,AED 89.01,AED 534.06,AED 534.06,paid,06-01-2024,credit_card,GBP
INV-02575,CUST-0213,SUB-00641,2023-05-31,"Jun 15, 2023",$419.39,$38.76,$440.36,$440.36,paid,06-20-2023,Credit Card,USD
INV-02989,CUST-0149,SUB-00349,23/10/2023,2023-11-22,$730.13,$58.41,$788.54,$788.54,paid,01/21/2024 00:00,credit_card,AED
INV-02253,CUST-0427,SUB-00475,2024-09-13T00:00:00,10-13-2024,$717.65,$143.53,$861.18,,unpaid,,PAYPAL,USD
INV-00580,CUST-0366,SUB-00677,04/19/2025 00:00,04/05/2025,$588.80,$47.10,$635.90,$635.90,paid,05-09-2025,,USD
INV-01341,CUST-0449,SUB-00074,07-09-2022,08/08/2022,AED 970.55,AED 48.53,AED 1019.08,AED 1019.08,paid,08-11-2022,,AED
INV-01911,CUST-0274,SUB-09677,19/09/2022,19/10/2022,$265.81,$47.85,$313.66,$313.66,paid,18-Nov-2022,paypal,USD
INV-02158,CUST-0238,SUB-00535,30-May-2024,2024-06-29T00:00:00,EUR 581.60,EUR 104.69,EUR 686.29,EUR 686.29,paid,2024-06-27T00:00:00,paypal,GBP
INV-02697,CUST-0415,SUB-00349,2025/10/16,15-Dec-2025,1033.08,206.62,1239.70,1239.70,paid,2025-12-30,paypal,USD
INV-01084,CUST-0229,SUB-09144,"Nov 27, 2022",2022/12/12,$175.68,$35.14,$210.82,$130.31,partial,2023-01-06,,USD
INV-01750,CUST-0335,SUB-00547,11-08-2022,12/08/2022 00:00,AED 539.08,AED 26.95,AED 566.03,AED 566.03,paid,07-Jan-2023,,AED
INV-01553,CUST-0460,SUB-09085,"Dec 31, 2024",2025-01-30,59.21,11.06,65.13,65.13,paid,2025-01-30,Credit Card,USD
INV-01616,CUST-0185,SUB-00490,2024-01-19,02/18/2024 00:00,$849.42,$110.42,$959.84,$959.84,paid,02-23-2024,wire,USD
INV-02025,CUST-0381,SUB-00440,04-20-2023,20-May-2023,$189.77,$24.67,$214.44,$214.44,paid,2023-07-04T00:00:00,,GBP
INV-00036,CUST-0311,SUB-00356,21/02/2024,"Mar 07, 2024",$172.10,$0.00,$172.10,$172.10,paid,"Mar 07, 2024",bank_transfer,EUR
INV-01514,CUST-0194,SUB-09685,28-May-2025,07/27/2025 00:00,EUR 357.36,EUR 77.35,EUR 421.68,EUR 421.68,paid,2025/07/25,credit_card,USD
INV-00381,CUST-0175,SUB-00085,17-Mar-2025,2025-04-16,$1118.64,$201.36,$1320.00,$1320.00,paid,04/17/2025 00:00,wire,GBP
INV-01359,CUST-0152,SUB-00704,2022/06/11,07/26/2022 00:00,USD 401.11,USD 32.09,USD 433.20,USD 433.20,paid,"Jul 26, 2022",bank_transfer,EUR
INV-02700,CUST-0448,SUB-00602,2023-05-05T00:00:00,06/04/2023 00:00,USD 223.08,USD 17.85,USD 240.93,USD 240.93,paid,06-24-2023,bank_transfer,USD
INV-02898,CUST-0073,SUB-00452,08-01-2025,09/30/2025 00:00,$351.98,$28.16,$380.14,$380.14,paid,2025-11-29,paypal,AED
INV-02140,CUST-0261,SUB-00137,03/24/2025 00:00,2025/04/23,$898.58,$179.72,$1078.30,$1078.30,paid,03/05/2025,PAYPAL,GBP
INV-01311,CUST-0115,SUB-00236,2022/09/25,"Oct 25, 2022",EUR 950.11,EUR 171.02,EUR 1121.13,0.00,overdue,,bank_transfer,EUR
INV-00086,CUST-0131,SUB-00443,2024-07-06T00:00:00,"Aug 05, 2024",$ 434.01,$ 21.70,$ 455.71,$ 455.71,paid,03-Aug-2024,bank_transfer,GBP
INV-02930,CUST-0240,SUB-00592,"Dec 25, 2024",2025/02/23,EUR 755.54,EUR 151.11,EUR 906.65,EUR 906.65,paid,21-Feb-2025,Credit Card,USD
INV-01584,CUST-0248,SUB-00417,"Oct 08, 2022",07-Nov-2022,$236.99,$18.96,$255.95,$255.95,paid,12-07-2022,credit_card,GBP
INV-01332,CUST-0096,SUB-00576,"Oct 22, 2024",06/12/2024,$379.81,$100.56,$379.81,$379.81,paid,"Jan 20, 2025",credit_card,USD
INV-00042,CUST-0068,SUB-00652,01/08/2024,2024-09-15,$213.58,$38.44,$252.02,$252.02,paid,10/15/2024 00:00,Credit Card,USD
INV-00768,CUST-0032,SUB-00159,05/07/2024 00:00,07/06/2024 00:00,$1026.44,$82.12,$1108.56,$1108.56,paid,07-21-2024,Credit Card,USD
INV-00388,CUST-0332,SUB-00231,2025-01-01,2025-02-15T00:00:00,$85.18,$0.00,$85.18,$85.18,paid,02/18/2025 00:00,bank_transfer,AED
INV-00962,CUST-0102,SUB-00303,10-Jul-2024,"Jul 25, 2024",$355.48,$17.77,$373.25,$373.25,paid,07/23/2024 00:00,bank_transfer,EUR
INV-02955,CUST-0221,SUB-00375,12/03/2022 00:00,"Jan 02, 2023",$837.62,$67.01,$904.63,$904.63,paid,01/02/2023 00:00,,EUR
INV-02604,CUST-0252,SUB-00743,2024/08/08,07-Sep-2024,$402.66,$72.48,$475.14,,unpaid,,Credit Card,GBP
INV-00284,CUST-0134,SUB-00460,28-Jan-2023,2023-02-27,$977.09,$0.00,$977.09,$977.09,paid,13-Apr-2023,bank_transfer,USD
INV-00926,CUST-0342,SUB-00452,03/15/2025 00:00,14-Apr-2025,$47.56,$3.80,$51.36,$51.36,paid,"Apr 14, 2025",wire,GBP
INV-01057,CUST-0304,SUB-00005,20/06/2023,04/08/2023,$ 1033.54,$ 134.36,$ 1167.90,$ 1167.90,paid,2023-08-07T00:00:00,wire,USD
INV-02882,CUST-0240,SUB-00433,10/01/2022 00:00,2022/10/16,962.10,96.21,1058.31,1058.31,paid,10-31-2022,credit_card,AED
INV-00604,CUST-0287,SUB-00607,2022/10/10,11/09/2022 00:00,$951.39,$0.00,$951.39,0.00,overdue,,PAYPAL,GBP
INV-01026,CUST-0103,SUB-00710,09/05/2023 00:00,2023-10-05,AED 297.72,AED 53.59,AED 351.31,AED 351.31,paid,"Dec 04, 2023",wire,USD
INV-01929,CUST-0009,SUB-00548,2024-06-02T00:00:00,2024-06-17,EUR 750.38,EUR 97.55,EUR 847.93,EUR 847.93,paid,15/06/2024,Credit Card,GBP
INV-02408,CUST-0057,SUB-00330,2023-10-17,01-Nov-2023,$935.89,$168.46,$1104.35,$1104.35,paid,12-31-2023,credit_card,USD
INV-01210,CUST-0197,SUB-09001,08-Sep-2025,08/10/2025,601.57,30.08,631.65,631.65,paid,10/11/2025 00:00,paypal,EUR
INV-02365,CUST-0366,SUB-00135,2025-04-27T00:00:00,2025-06-11,USD 750.41,USD 0.00,USD 750.41,USD 750.41,paid,"Jun 11, 2025",bank_transfer,USD
INV-00135,CUST-0397,SUB-00707,09-10-2023,10/10/2023 00:00,$503.09,$0.00,$503.09,$160.30,partial,2023/10/13,paypal,USD
INV-02205,CUST-0175,SUB-00094,28/10/2022,12/27/2022 00:00,$610.90,$61.09,$671.99,$671.99,paid,2023-01-16,credit_card,GBP
INV-01165,CUST-0497,SUB-00765,2023/11/07,12-07-2023,$629.43,$125.89,$755.32,$755.32,paid,12-06-2023,PAYPAL,GBP
INV-01962,CUST-0145,SUB-00228,12/02/2024 00:00,01-Jan-2025,USD 503.50,USD 70.67,USD 604.20,USD 604.20,paid,04-Jan-2025,credit_card,AED
INV-00588,CUST-0290,SUB-00387,04/10/2025 00:00,2025-05-10,$1088.71,$54.44,$1143.15,$1143.15,paid,13-May-2025,wire,EUR
INV-02111,CUST-0416,SUB-00033,2024-10-02,10-17-2024,AED 855.05,AED 153.91,AED 1008.96,AED 1008.96,paid,2024/12/16,,USD
INV-01196,CUST-0122,SUB-00033,02-Apr-2025,06/01/2025 00:00,$ 646.97,$ 32.35,$ 679.32,$ 679.32,paid,01/07/2025,Credit Card,AED
INV-00481,CUST-0238,SUB-00134,06-28-2024,08-27-2024,$39.46,$3.95,$43.41,$43.41,paid,09/26/2024 00:00,Credit Card,USD
INV-00411,CUST-0406,SUB-00736,2023-04-27T00:00:00,"May 27, 2023",$115.50,$23.10,$138.60,$138.60,paid,"May 30, 2023",,AED
INV-00828,CUST-0045,SUB-00398,2024-01-22,21/02/2024,$470.52,$23.53,$494.05,$494.05,paid,2024-03-07T00:00:00,wire,EUR
INV-01024,CUST-0301,SUB-00578,2024-01-22T00:00:00,21-Feb-2024,$909.61,$118.25,$1027.86,$1027.86,paid,02/03/2024,bank_transfer,EUR
INV-00182,CUST-0418,SUB-00057,2025-11-01,31-Dec-2025,$ 144.88,$ 18.83,$ 163.71,$ 163.71,paid,14/02/2026,bank_transfer,EUR
INV-00871,CUST-0252,SUB-00149,04/14/2023 00:00,14-May-2023,$ 644.15,$ 51.53,$ 695.68,$ 695.68,paid,06-28-2023,Credit Card,USD
INV-00060,CUST-0427,SUB-00178,2025/05/12,06/26/2025 00:00,AED 916.85,AED 201.49,AED 1081.88,AED 1081.88,paid,2025-08-25,credit_card,USD
INV-02276,CUST-0376,SUB-00185,10/10/2025,2025/12/09,$ 235.53,$ 47.11,$ 282.64,$ 282.64,paid,12/08/2025 00:00,wire,USD
INV-01524,CUST-0250,SUB-00778,14/02/2025,16/03/2025,$ 555.55,$ 111.11,$ 666.66,$ 666.66,paid,2025/03/19,Credit Card,USD
INV-00607,CUST-0405,SUB-00438,2022-11-30,2022-12-30T00:00:00,$90.45,$27.08,$90.45,$90.45,paid,"Dec 29, 2022",PAYPAL,USD
INV-01353,CUST-0394,SUB-00272,2022-06-03,2022-08-02T00:00:00,$289.79,$57.96,$347.75,$347.75,paid,2022-08-12,Credit Card,EUR
INV-00361,CUST-0005,SUB-00620,12/24/2022 00:00,"Feb 07, 2023",USD 59.39,USD 0.90,USD 62.36,USD 62.36,paid,03/24/2023 00:00,Credit Card,EUR
INV-00056,CUST-0331,SUB-00715,2022-06-17,2022/07/17,$ 1181.73,$ 236.35,$ 1418.08,,unpaid,N/A,wire,AED
INV-01407,CUST-0460,SUB-00656,2024/04/23,08/05/2024,$1096.30,$0.00,$1096.30,$1096.30,paid,06/05/2024,,USD
INV-02249,CUST-0494,SUB-00299,2023-06-28T00:00:00,07-28-2023,$183.78,$23.89,$207.67,$70.70,partial,2023-08-27T00:00:00,wire,GBP
INV-01692,CUST-0481,SUB-00606,07/07/2022,2022-09-05T00:00:00,$564.87,$112.97,$677.84,$366.35,partial,"Sep 24, 2022",credit_card,GBP
INV-01337,CUST-0429,SUB-00004,10-25-2025,11/24/2025 00:00,350.00,20.41,395.50,395.50,paid,27/11/2025,wire,EUR
INV-00427,CUST-0417,SUB-00515,14/11/2023,29/12/2023,USD 576.06,USD 103.69,USD 679.75,USD 679.75,paid,"Jan 01, 2024",wire,USD
INV-01489,CUST-0482,SUB-09143,2024-03-03T00:00:00,18/03/2024,USD 896.34,USD 44.82,USD 941.16,USD 941.16,paid,2024-03-17,,USD
INV-02148,CUST-0151,SUB-00335,11/15/2024 00:00,"Jan 14, 2025",$144.79,$14.48,$159.27,$0.00,unpaid,N/A,credit_card,AED
INV-02252,CUST-0116,SUB-00741,2025-08-15T00:00:00,09/14/2025 00:00,407.25,81.45,488.70,488.70,paid,"Oct 14, 2025",Credit Card,AED
INV-00916,CUST-0498,SUB-00568,05/09/2023 00:00,2023-05-24,$86.44,$15.56,$102.00,$102.00,paid,2023-07-08,bank_transfer,AED
INV-00236,CUST-0198,SUB-00066,"Dec 14, 2025",28/01/2026,$1118.96,$145.46,$1264.42,$1264.42,paid,"Apr 28, 2026",,USD
INV-02819,CUST-0325,SUB-00048,06/11/2025 00:00,"Jul 11, 2025",AED 76.80,AED 7.68,AED 84.48,AED 84.48,paid,25/08/2025,PAYPAL,GBP
INV-02134,CUST-0485,SUB-00580,2025/03/20,19/04/2025,$1178.88,$153.25,$1332.13,$415.56,partial,"May 09, 2025",,USD
INV-01347,CUST-0064,SUB-00756,04-Mar-2025,"Apr 03, 2025",$1057.30,$0.00,$1057.30,$1057.30,paid,04-04-2025,PAYPAL,USD
INV-00232,CUST-0096,SUB-00419,21-Aug-2023,20-Sep-2023,$528.06,$0.00,$528.06,$528.06,paid,2023-09-18,wire,USD
INV-02959,CUST-0345,SUB-00082,19/04/2023,18-Jun-2023,$372.29,$0.00,$372.29,$372.29,paid,21-Jun-2023,bank_transfer,USD
INV-01603,CUST-0236,SUB-00339,2022-08-02T00:00:00,01-Sep-2022,$313.60,$25.09,$1118.71,$338.69,paid,"Oct 16, 2022",Credit Card,AED
INV-01942,CUST-0101,SUB-00236,"Nov 13, 2025",2025-12-13,$480.30,$48.03,$528.33,$528.33,paid,12-14-2025,bank_transfer,USD
INV-01873,CUST-0451,SUB-00234,2025-12-07T00:00:00,01-21-2026,$307.11,$24.57,$331.68,$331.68,paid,21/04/2026,Credit Card,GBP
INV-02316,CUST-0027,SUB-00452,07-01-2025,31/07/2025,$332.56,$59.86,$392.42,$392.42,paid,20-Aug-2025,bank_transfer,EUR
INV-00429,CUST-0353,SUB-09652,2024/10/21,20/11/2024,264.45,0.00,264.45,264.45,paid,20/11/2024,Credit Card,GBP
INV-00695,CUST-0147,SUB-00013,28/08/2025,27/09/2025,$ 921.65,$ 119.81,$ 1041.46,$ 1041.46,paid,2025-09-27T00:00:00,Credit Card,USD
INV-01380,CUST-0342,SUB-00769,"Sep 14, 2025","Sep 29, 2025",$108.69,$8.70,$117.39,$117.39,paid,09/29/2025 00:00,bank_transfer,AED
INV-00051,CUST-0300,SUB-00387,2024-09-28,"Oct 28, 2024",$328.75,$26.30,$355.05,$355.05,paid,11-12-2024,bank_transfer,USD
INV-00608,CUST-0297,SUB-00450,09-06-2025,2025-10-06T00:00:00,$807.24,$80.72,$887.96,$887.96,paid,10/21/2025 00:00,Credit Card,USD
INV-00623,CUST-0381,SUB-00057,2024-12-06,2025-01-05,EUR 988.29,EUR 49.41,EUR 1037.70,EUR 1037.70,paid,04/01/2025,PAYPAL,GBP
INV-02948,CUST-0110,SUB-00118,07/20/2025 00:00,2025-08-19T00:00:00,EUR 1069.05,EUR 0.00,EUR 1069.05,EUR 1069.05,paid,18-Aug-2025,bank_transfer,USD
INV-01190,CUST-0477,SUB-00163,12-06-2023,2023-12-21,USD 598.94,USD 47.92,USD 646.86,USD 646.86,paid,12/21/2023 00:00,credit_card,USD
INV-02825,CUST-0209,SUB-00096,2025/06/30,07/30/2025 00:00,AED 607.42,AED 0.00,AED 607.42,AED 607.42,paid,28-Jul-2025,wire,EUR
INV-01201,CUST-0239,SUB-00439,03/06/2024,2024-07-18T00:00:00,242.91,24.29,267.20,267.20,paid,16-Oct-2024,,EUR
INV-00446,CUST-0475,SUB-00485,"Dec 21, 2023",02-19-2024,$714.77,$71.48,$786.25,$786.25,paid,02-20-2024,PAYPAL,GBP
INV-00557,CUST-0200,SUB-00650,2025/03/18,17-Apr-2025,AED 1124.69,AED 112.47,AED 1237.16,AED 1237.16,paid,2025/04/17,credit_card,USD
INV-00897,CUST-0255,SUB-00255,03/09/2025 00:00,08/05/2025,$380.65,$68.52,$449.17,$449.17,paid,09-May-2025,Credit Card,USD
INV-01093,CUST-0304,SUB-00667,22/04/2023,2023-05-22T00:00:00,$34.68,$1.73,$36.41,$36.41,paid,2023/06/06,bank_transfer,USD
INV-02308,CUST-0022,SUB-00770,02-17-2025,"Apr 03, 2025",$596.28,$0.00,$596.28,$470.31,partial,2025-04-05T00:00:00,PAYPAL,USD
INV-01683,CUST-0058,SUB-00490,07-01-2024,2024-07-31,USD 444.13,USD 79.94,USD 524.07,USD 524.07,paid,2024-08-05,,USD
INV-00932,CUST-0325,SUB-00312,2023-06-24,23/08/2023,$716.26,$71.63,$787.89,,UNPAID,,wire,AED
INV-01785,CUST-0202,SUB-00221,28-Sep-2022,2022-11-12,EUR 319.76,EUR 63.95,EUR 383.71,0.00,UNPAID,,PAYPAL,GBP
INV-00701,CUST-0438,SUB-00018,2023-08-13,"Oct 12, 2023",$144.41,$11.55,$155.96,$155.96,paid,"Oct 13, 2023",paypal,GBP
INV-00229,CUST-0432,SUB-00383,2024-09-28T00:00:00,13/10/2024,AED 1134.74,AED 90.78,AED 1225.52,AED 1225.52,paid,2024-11-02,wire,GBP
INV-02771,CUST-0388,SUB-00356,2025/04/10,10/05/2025,$340.34,$44.24,$384.58,$384.58,paid,2025-05-09T00:00:00,wire,GBP
INV-01981,CUST-0273,SUB-00346,10-Oct-2022,2022-11-24T00:00:00,AED 453.59,AED 58.97,AED 512.56,AED 512.56,paid,11/29/2022 00:00,Credit Card,EUR
INV-01865,CUST-0216,SUB-00039,2023/05/25,24/06/2023,$47.20,$0.00,$47.20,$47.20,paid,"Jun 29, 2023",PAYPAL,GBP
INV-01881,CUST-0366,SUB-00338,"Jul 19, 2022",2022-09-02T00:00:00,AED 1005.96,AED 50.30,AED 1056.26,$0.00,overdue,,wire,EUR
INV-00688,CUST-0057,SUB-00739,2025-06-09T00:00:00,07-24-2025,AED 315.87,AED 15.79,AED 331.66,AED 331.66,paid,07/25/2025 00:00,,USD
INV-01615,CUST-0310,SUB-00713,21-Sep-2024,2024/10/21,$1177.58,$0.00,$1177.58,$1177.58,paid,2024-10-26T00:00:00,wire,USD
INV-00021,CUST-0059,SUB-00626,10/08/2023 00:00,10/23/2023 00:00,EUR 138.50,EUR 27.70,EUR 166.20,,UNPAID,,credit_card,USD
INV-00406,CUST-0013,SUB-00453,2025/07/02,08/01/2025 00:00,EUR 203.41,EUR 0.00,EUR 203.41,EUR 203.41,paid,08/06/2025 00:00,PAYPAL,AED
INV-00753,CUST-0169,SUB-00772,"Nov 24, 2022",08/01/2023,$236.28,$12.39,$283.54,$283.54,paid,2023-01-13T00:00:00,PAYPAL,EUR
INV-02173,CUST-0251,SUB-00150,04-02-2024,05/17/2024 00:00,$774.45,$100.68,$875.13,$875.13,paid,08-15-2024,bank_transfer,AED
INV-01061,CUST-0316,SUB-00001,2024/02/24,2024-04-09,892.40,0.00,892.40,892.40,paid,12-Apr-2024,Credit Card,USD
INV-00595,CUST-0341,SUB-00073,2023-05-20T00:00:00,06/19/2023 00:00,$338.26,$33.83,$372.09,$372.09,paid,"Jun 22, 2023",paypal,AED
INV-01834,CUST-0470,SUB-00470,05-30-2025,2025-06-29T00:00:00,$147.76,$14.78,$162.54,$90.12,partial,2025/07/11,,USD
INV-02798,CUST-0174,SUB-00177,2023-11-21T00:00:00,2023-12-21T00:00:00,$ 1131.64,$ 203.70,$ 1335.34,$ 1335.34,paid,20/03/2024,,GBP
INV-02814,CUST-0326,SUB-00718,12-22-2022,"Feb 05, 2023",$1094.22,$0.00,$1094.22,$403.65,partial,03-01-2023,PAYPAL,EUR
INV-02315,CUST-0291,SUB-00306,15/09/2022,10/15/2022 00:00,$856.92,$0.00,$856.92,$856.92,paid,"Oct 14, 2022",PAYPAL,USD
INV-00459,CUST-0368,SUB-00480,2025-03-20,04/19/2025 00:00,$692.68,$34.63,$727.31,$727.31,paid,18/07/2025,bank_transfer,USD
INV-00364,CUST-0261,SUB-00494,2022-08-02,17/08/2022,$996.35,$199.27,$1195.62,$1195.62,paid,2022/08/27,credit_card,EUR
INV-00865,CUST-0079,SUB-00785,18-Sep-2023,03-Oct-2023,$873.14,$87.31,$960.45,$960.45,paid,10/04/2023 00:00,PAYPAL,USD
INV-01025,CUST-0194,SUB-00261,06/11/2023,2023/11/21,$1194.47,$251.00,$1409.47,$1409.47,paid,11/24/2023 00:00,PAYPAL,AED
INV-00530,CUST-0332,SUB-00078,11/23/2025 00:00,12/23/2025 00:00,USD 1070.58,USD 0.00,USD 1070.58,USD 1070.58,paid,2026-01-12T00:00:00,paypal,USD
INV-00843,CUST-0367,SUB-09657,2024/09/12,10-12-2024,616.36,0.00,616.36,0,overdue,,paypal,USD
INV-00992,CUST-0358,SUB-00170,04/13/2025 00:00,13/05/2025,$710.75,$56.86,$767.61,$767.61,paid,2025-06-02T00:00:00,,AED
INV-00078,CUST-0155,SUB-00684,01-06-2025,2025-02-05T00:00:00,USD 389.36,USD 70.08,USD 459.44,USD 459.44,paid,2025/02/25,,AED
INV-00896,CUST-0055,SUB-00222,19/09/2022,2022/10/04,USD 785.20,USD 102.08,USD 887.28,0.00,UNPAID,,paypal,USD
INV-01828,CUST-0319,SUB-00531,2022-11-17T00:00:00,01-Jan-2023,USD 737.71,USD 59.02,USD 796.73,USD 796.73,paid,"Dec 30, 2022",,GBP
INV-02285,CUST-0182,SUB-00421,"Aug 08, 2024",09/22/2024 00:00,AED 957.47,AED 47.87,AED 1005.34,AED 1005.34,paid,2024-09-25T00:00:00,wire,AED
INV-00488,CUST-0181,SUB-00201,2023/11/01,12/01/2023 00:00,$491.50,$39.32,$530.82,$530.82,paid,"Dec 21, 2023",bank_transfer,USD
INV-02462,CUST-0319,SUB-00334,2022-08-29T00:00:00,28-Sep-2022,$554.58,$0.00,$554.58,$554.58,paid,"Oct 03, 2022",bank_transfer,AED
INV-00471,CUST-0395,SUB-00610,17-Sep-2022,2022-11-16,EUR 410.88,EUR 53.41,EUR 464.29,,overdue,N/A,bank_transfer,USD
INV-00781,CUST-0322,SUB-00707,21-Jan-2024,06/03/2024,$1124.44,$56.22,$1180.66,$1180.66,paid,03/11/2024 00:00,bank_transfer,GBP
INV-00470,CUST-0023,SUB-00690,09-07-2024,2024-10-22,AED 151.62,AED 19.71,AED 171.33,AED 171.33,paid,11/01/2024 00:00,,EUR
INV-02578,CUST-0147,SUB-00567,23-May-2023,22/06/2023,AED 725.39,AED 112.33,AED 819.69,AED 654.16,partial,"Jun 24, 2023",paypal,AED
INV-01180,CUST-0197,SUB-00024,2023-04-08T00:00:00,2023-04-23,$1055.44,$189.98,$1245.42,$1245.42,paid,2023-05-03T00:00:00,paypal,GBP
INV-02617,CUST-0356,SUB-00181,17-Jan-2025,2025/02/16,USD 514.22,USD 51.42,USD 565.64,,UNPAID,N/A,bank_transfer,USD
INV-01930,CUST-0147,SUB-00534,2022-11-11,12/11/2022 00:00,$320.50,$57.69,$378.19,$225.85,partial,12-23-2022,PAYPAL,USD
INV-01206,CUST-0483,SUB-00194,06/08/2023,"Aug 21, 2023",$930.06,$0.00,$930.06,$930.06,paid,2023-08-26,bank_transfer,EUR
INV-02319,CUST-0314,SUB-00236,2025-12-29,2026-01-28,EUR 352.05,EUR 17.60,EUR 369.65,EUR 369.65,paid,2026-02-17,credit_card,AED
INV-00873,CUST-0160,SUB-09502,03/15/2024 00:00,2024-04-29T00:00:00,$619.05,$111.43,$730.48,$730.48,paid,13/06/2024,wire,GBP
INV-01043,CUST-0065,SUB-00763,2024-03-14T00:00:00,29/03/2024,AED 793.30,AED 142.79,AED 936.09,AED 936.09,paid,06/27/2024 00:00,wire,GBP
INV-02008,CUST-0451,SUB-00029,"Jun 07, 2022",08/06/2022 00:00,$ 1148.11,$ 0.00,$ 1148.11,,UNPAID,,Credit Card,AED
INV-02532,CUST-0375,SUB-00389,12/01/2024 00:00,12/16/2024 00:00,AED 599.42,AED 47.95,AED 647.37,AED 647.37,paid,19/12/2024,credit_card,EUR
INV-00282,CUST-0165,SUB-00142,"Aug 06, 2024",05-Oct-2024,$624.48,$31.22,$655.70,$655.70,paid,10/03/2024 00:00,bank_transfer,EUR
INV-02042,CUST-0355,SUB-00030,2025-10-02T00:00:00,2025-11-01,EUR 536.72,EUR 0.00,EUR 536.72,EUR 536.72,paid,2025-11-21T00:00:00,wire,USD
INV-00880,CUST-0373,SUB-00256,2023-01-17T00:00:00,03-03-2023,AED 274.47,AED 0.00,AED 274.47,AED 274.47,paid,03/03/2023 00:00,paypal,AED
INV-02350,CUST-0112,SUB-00724,05-25-2025,06-24-2025,$35.19,$2.82,$38.01,$38.01,paid,23-Jun-2025,credit_card,AED
